city,service_date_key,route_group_id,route_bucket,input_row_count,service_count,unique_service_stop_count,route_coordinate_count,home_found,start_policy,end_policy,backend,endpoint_id,profile,cache_identity,status,failure_reason,distance_km,duration_min,cache_hit,request_attempts,request_elapsed_ms
"Los Angeles, CA",2026-06-11,2219cfc2ef09d1ee9a7d51217ab0f5d56d70e9ae83928961258c32414eb8b403,DMS2,3,3,3,3,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,b7933058d3f5dba0a117978f08c5c05ee53e6bab6b5be0d838e4ff3672dee213,success,,48.9056,45.230000000000004,False,2.0,427.46409997926094
"Los Angeles, CA",2026-06-11,257a4867dc0e6e29c405802d5a76322d6b7827322bc26b05381a8d34692b6def,DMS,5,5,5,6,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,3d2847a8f550e8bf50566d40b295fd3d3a2be216590857995411435dc6e68fed,success,,42.547599999999996,59.18666666666666,False,2.0,440.0967999827117
"Los Angeles, CA",2026-06-11,2c80b6a4635fa8b83404c814ef20ccb8918784a6cd26382ee709dd787247ebd8,DMS,2,2,2,2,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,55a7fb0b1cb0bdb67928380d8092bf658f514dd68628c72615ba0c91f20225d2,success,,11.3792,11.813333333333333,False,2.0,396.0819999920204
"Los Angeles, CA",2026-06-11,2dee0c407c50831171f3d07e50192bc745b7af76839aca93b019d205dd786d18,DMS,3,3,3,4,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,a5e36b84c13fc898956a03f8718561db70dc612607de86c0e82d4b4c5ba42649,success,,21.8004,25.711666666666666,False,2.0,417.4664000165649
"Los Angeles, CA",2026-06-11,3e7eeb5eba346dc1ba5492a74e889aebb05f603837cbd69cc570bb4c684950c5,DMS2,1,1,1,1,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,f329619b73a27347809b5e550819e1da37d29c8a2fa7b0e193ae2a391db22d95,success,,0.0,0.0,False,0.0,0.0
"Los Angeles, CA",2026-06-11,3fc87a951c114f63d288626d887c387f0af9fb4a84064d03a7e15240f5a57b38,DMS2,9,9,9,9,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,5a32f7c69be16e741a2901ec239b1f5cec43233b33e9d59d7314a2660357ce55,success,,111.4037,118.12666666666668,False,2.0,424.18969998834655
"Los Angeles, CA",2026-06-11,5171cd0639985ced56aa457ff97d0f3fe56bf6bfbd455db7e4368f8e08fc60a0,DMS,2,2,2,3,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,bba48dfb04b3b273a2365d78a96bc034b1d68886149baca8349c983d4bfcea07,success,,39.189699999999995,34.70166666666667,False,2.0,404.134200012777
"Los Angeles, CA",2026-06-11,57f86a0616d9a75b6754dc8c8f820b7e5949429778d9a430fb3a67e73586688e,DMS,6,6,6,7,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,6be3ef1adffcbf941212c6318211859a7a668d5a74dea0b0acb5b611dc3376f5,success,,52.7738,61.285,False,2.0,409.5291000267025
"Los Angeles, CA",2026-06-11,650fefdefa0c0846a1341d97fc469420c5759974957358cc87199d95a6bf6ac1,DMS2,3,3,3,3,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,1ac642a142eeeb4a30f9396382a969113505feb910a019adc218d096f1920a21,success,,19.12,24.134999999999998,False,2.0,407.9221999854781
"Los Angeles, CA",2026-06-11,67ef33555b179d4eaceb24ee09e05f013696a74982f85250ae9610950a7eab12,DMS,6,6,6,7,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,c41ba68693453c3ac17649f85376845c9ad23e3d2b05de3f657333ac8ccc074b,success,,31.771099999999997,44.916666666666664,False,2.0,431.11159998807125
"Los Angeles, CA",2026-06-11,6a683f141c67565d7e20fb1ae1a0016ad7c4a532008d9e2d37d12ce11533d774,DMS2,5,5,4,4,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,d79c72623772ef8eb4554ea04be9c7862c8771eba4a7ed26642feaf29626ca0d,success,,62.623400000000004,68.79166666666667,False,2.0,412.03249999671243
"Los Angeles, CA",2026-06-11,6bef9af8487df4ecd24243455470c34ba1146db808359586aea426b58b347b88,DMS,6,6,6,7,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,9c38d49caf1c813e9707724f8d9226830f7ab7d72786fbda74a26aa7665fe380,success,,63.7722,75.73333333333333,False,2.0,418.60919998725876
"Los Angeles, CA",2026-06-11,71667c53003e1fe8c9a679b47b77e5f8721d0dc2bc1820ae89e65014bffc32ac,DMS,5,5,5,6,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,2ddbe0278d5df33bcb804904194e3192d87f9e438dae4525b5b47c7ceae3b615,success,,129.8173,133.54333333333335,False,2.0,424.682999990182
"Los Angeles, CA",2026-06-11,76ffcda0236a39e6081cb7277e91f9cc094d033485bb2bd76294ab02d84c6cdf,DMS,5,5,5,6,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,1b66dda50c6e08de9aec428d4983f2540a5fcf65f1303ad884779549f7580e6f,success,,45.7721,61.66166666666666,False,2.0,422.4404999986291
"Los Angeles, CA",2026-06-11,887ac12bb93e556b0e8066a8e42766a5f76bd15f1429ceaddedf5712360e3a60,DMS,3,3,3,4,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,32271731cfc21806b414f94d8b5e8b0e4bbad0bc8b01f899e877118683509f49,success,,31.1973,35.70666666666667,False,2.0,422.43250002502464
"Los Angeles, CA",2026-06-11,8951d09509f7498c2543950e9ac1aee71b14541abb400ff37c1415ae390ca83b,DMS,3,3,3,4,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,a2cffb214c6bd8de091a00cf1ad2d9ab20d32f924ecd4f112661439eee05ff90,success,,23.894099999999998,30.78666666666667,False,2.0,411.5760999848135
"Los Angeles, CA",2026-06-11,93da4e388c65fe312e1e111721b186df58a7156bb6ab473cd87d5568befd2979,DMS2,3,3,3,3,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,9e3f052ab3cab96eac80cd91f8316dc51b80deca04e0a65766165ff617a471ae,success,,67.58460000000001,61.405,False,2.0,407.6925000117626
"Los Angeles, CA",2026-06-11,9755c9793c0fb6061a2f7d5d74f8a4f3bf657b8d5e5236bde07e197e79d1197a,DMS,3,3,3,4,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,ec0f9695bc74a94dba31207b074231d58bac06451407ee0ee7531df18054d615,success,,51.738699999999994,56.986666666666665,False,2.0,404.15670003858395
"Los Angeles, CA",2026-06-11,9ab43315f1f5d289dae67114a3a9490c33ebb0e47c5a21f0f94bf994f5136f53,DMS2,3,3,3,3,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,d20d24bf71ecf24cb38ea26dcf6c3c67a619ff0c00bd0c45b39911277f7f2f8d,success,,68.16460000000001,63.345,False,2.0,410.3927000251133
"Los Angeles, CA",2026-06-11,a7c387e2c459994847aae98858ea2e1dfb4351854e1e256d678be9d59e5e02d5,DMS,3,3,3,4,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,8ebb7b1676e435179b9718aaa73c0f16c00d9b22b20d34a7d419d9faae7f237d,success,,68.38789999999999,73.86999999999999,False,2.0,419.4160000188276
"Los Angeles, CA",2026-06-11,a8a3d831268c54d367f744457a6b8993f1b80a65107082c4fbf4f258d95d9065,DMS2,2,2,2,2,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,f33a2f20abc4a1d896414b947c6e6ad92a0b1ad34901b8d5168b9506e2e36a5b,success,,30.9909,24.633333333333333,False,2.0,390.7813000259921
"Los Angeles, CA",2026-06-11,aa26e4b186be5c1ca782cc38bc7b83d1eb4fdd052b5c81788b6780a5f03a6e86,DMS2,1,1,1,1,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,0f44cf5c6c9b3bb8f40a7128cd61283795d4092c8180321c345970e85e5b0f30,success,,0.0,0.0,False,0.0,0.0
"Los Angeles, CA",2026-06-11,bf70e25281788e2fe28c0733df5a135e446a60ab8338f780e3453a527cc0e6d8,DMS2,2,2,2,2,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,8b53108b4abc2f93a6e87ed2ca23c38ede83fb3280a69720663cec85b7087e30,success,,34.7742,34.40833333333333,False,2.0,390.2349999989383
"Los Angeles, CA",2026-06-11,c32e45f73228e0f2f1b2839fc8583318171a823a45eaaaec19e2f72f9096899f,DMS,5,5,5,6,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,40f878a9824ce3d7b5c74a6c0a1af20f5f39aac46b14d3f4a21ff731d1ae4cad,success,,36.112300000000005,49.90833333333333,False,2.0,423.28179997275583
"Los Angeles, CA",2026-06-11,c357385a4f4db4532638b3309864a81af81c7e5270b20cd94ec03ef01b076ad9,DMS2,1,1,1,1,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,2476efe1cdc7bd9b31111a5b85b371e3387f234a10195ae0cbe10448841aa5b1,success,,0.0,0.0,False,0.0,0.0
"Los Angeles, CA",2026-06-11,c3eb18e30f4bb2ea5f49c03c5d1dd1bba30e1330249b451caa14ee31a28e476f,DMS,1,1,1,2,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,902b8ce9c782091a2ee4581efa90ac086ee0a721e9bdaa58e22a166df0aac125,success,,68.8668,54.306666666666665,False,2.0,409.16850001667626
"Los Angeles, CA",2026-06-11,d08d43c148da0952c64e3086bc450b3029ddb8067335fbd9aac76c26b2dfcde7,DMS,1,1,1,1,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,af08dad65a4ecb1bf4a8cab596cb4f5451f0d0876e04a2f1955dad71b65d189e,success,,0.0,0.0,False,0.0,0.0
"Los Angeles, CA",2026-06-11,d8e26332f143ded8434217f845feaef86b8a9bdf9bd11b7f639a95fbac7dc3d3,DMS2,13,13,12,12,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,3501ec53fcdd920d5cb84aaf256ff88006addf11b9f8e9ec9972a732adabe33e,success,,217.9545,228.86833333333334,False,2.0,498.66159999510273
"Los Angeles, CA",2026-06-11,dfbf110785db0743c6574af50b91a292358b10fceef0331f0c83e56f560d4135,DMS,1,1,1,1,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,edbdd7c339a8918cba4a89a92b3ec0355e0b1b5f11792a372d82e79af991b51c,success,,0.0,0.0,False,0.0,0.0
"Los Angeles, CA",2026-06-11,e6578824e8729db0c4096754557d39acbe8e7fbe2474272855e315a1facca917,DMS,2,2,2,3,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,8a19f9dc3118b15d84aa2abcd8359ba3ae23229da661339d8a16b5db623ed0d8,success,,17.3018,22.301666666666666,False,2.0,397.3546999914106
"Los Angeles, CA",2026-06-11,e9afeeb30575abc0b8844814b6911cbea631b2ce27eccd2a7448b6b3c7ebe798,DMS,4,4,4,5,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,12d95b06ec2ea22e43be3e6be0d6ac5eb4b7f581d44c62fbbe0c2ac66c7b92a2,success,,39.6998,48.28333333333333,False,2.0,409.8274999705609
"Los Angeles, CA",2026-06-11,ece83e97e7c9aad8761f0fc2acef86d04232e669c8c0f7a8ec8ce5aececceae2,DMS,4,4,4,5,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,854db908ce6cfc28dd8afd0f68aee02a4e76c04e6cacefd66e09d308e05b54a4,success,,36.7806,43.49333333333333,False,2.0,408.7489000230562
"Los Angeles, CA",2026-06-11,f017dce06fbdca5f30920aeb2c0e6018f34b1a46f9702a7239f683423bd4e86d,DMS2,1,1,1,1,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,15c8090dc904c8df0957804b246391f0ebc2c161325d563933580a305dbb3cd5,success,,0.0,0.0,False,0.0,0.0
"Los Angeles, CA",2026-06-11,f5d1848bc7f8e699c25e4e6a72e37115de00b8819b0c8c6ed95eb8ac0e597473,DMS2,3,3,3,3,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,f714e9552eb27bc5380a37660efe266ad6b0be12104c46b283ca746bba65dcb7,success,,29.0925,28.615000000000002,False,2.0,406.02220001164824
"Los Angeles, CA",2026-06-12,0231ad1f67ed81f887c82aae085ac43a0fcb05b544afccf057601e942c91a018,DMS,4,4,4,5,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,3eafca835d103271e31a1836e970e8f7ca69761a58a60907bf20d7426402ae6a,success,,54.788599999999995,64.51166666666667,False,2.0,410.889099992346
"Los Angeles, CA",2026-06-12,0675f080097a10fbd12208130ccc7e5933bacabb56187754087f9d3e505c91d5,DMS,3,3,3,4,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,ff861b94ac1e71efb84354008cc87c7497d80534782b0ab40db3d8a64891c960,success,,108.9406,107.26,False,2.0,408.71280001010746
"Los Angeles, CA",2026-06-12,0fdcbb1be66bd68fba5a5ffe890c9f1e0d39f8ec8ed3d3e2d93344af5db2b624,DMS,4,4,4,5,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,2125e09fb5236cfcf0ecf5807f99985a9b226a9f666d2d64a75ab37b9889d9b1,success,,31.9748,40.14,False,2.0,412.4733999778982
"Los Angeles, CA",2026-06-12,13c36c87f121c0a034192a15ff92bea1b30a9c6afca90d61f1161bd08db7a2d0,DMS,2,2,2,2,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,42f703f97341d33a008a7e23147adc3bcd508271d36d6d94ecd186c6f4f0907d,success,,20.427,18.631666666666668,False,2.0,411.5165999974124
"Los Angeles, CA",2026-06-12,1d4abf3d4078c0c1baa2e89fc945a20541f215b2b9c29c662989a0c10e7ff0f8,DMS,4,4,4,5,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,2ae67510dd8469a53fe17f55a62e2d78fa1969388af4d2947d2e814618e8ffee,success,,86.2612,95.4,False,2.0,404.9164999742061
"Los Angeles, CA",2026-06-12,287aebe7fa5c9eb6f22f47370d8b8a09e3669500c1698cfcbf26ebfbba894fd1,DMS2,1,1,1,1,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,ae306e8f22a1a7b8c625a8c991b4cb4e03c7b1f980ccee1d85e671facba3f22c,success,,0.0,0.0,False,0.0,0.0
"Los Angeles, CA",2026-06-12,29bafc7a5eec02a65f2ecfc3d47a8f38141cc8bf39ee5147882716c6ad54d076,DMS,5,5,5,6,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,4432f6a2a8b7bdc7b17fa36b7c207d56ead28f17119ad83017e6d5b61038f7bd,success,,795.9648000000001,588.38,False,2.0,440.4439000063576
"Los Angeles, CA",2026-06-12,34842b6691160253118234d31613f2a9546451d4371e74f9586e1122a62882a3,DMS,3,3,3,4,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,9ce85d63f621fdfdd15a9022a98c377247592cc772835d64f4b2f71ca03334c7,success,,32.6105,34.78333333333333,False,2.0,412.33890000148676
"Los Angeles, CA",2026-06-12,380e2dca110d4db0bec61ecf018ffed7f753b0c6d8679afe7013473da530858c,DMS,4,4,4,5,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,061eeb28c59f9db3c4e664644d9cacecbe6318c83f825d8f0cb472fe209f146d,success,,25.9496,33.05833333333333,False,2.0,411.08630000962876
"Los Angeles, CA",2026-06-12,3f402f9d90f53258a4af66c97e9f9f640aa5e4d1414df26c62dded6ac2c6ffbc,DMS,1,1,1,1,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,466974b93ed4e0388ce7e6418da4ebf64bb5fdf526e7191120843783efd8e478,success,,0.0,0.0,False,0.0,0.0
"Los Angeles, CA",2026-06-12,3fdfbbde62a6a941a7c6e3ccda4f5671bc23e347e92d9564fa35cd40b0f7109d,DMS,3,3,3,4,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,00489e448953cafad7bd2fbf1ca06fb9251ed826a1ea1e60294d37b1549684c0,success,,31.294900000000002,34.865,False,2.0,409.39619997516274
"Los Angeles, CA",2026-06-12,46029d0e10dc61186c84ad70852c7926409fdd1d44aac6e32c7cf73a099268ec,DMS2,3,3,3,3,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,7a2e0e9bdbdbe7b7fb66cf794bd43681702f25e5825ee106a5bd725a06c28f6a,success,,59.7112,55.61333333333334,False,2.0,411.40279997489415
"Los Angeles, CA",2026-06-12,4d99cf8dcd96c3c2c44c9e187fcd0cf6001df13468c5f20f96874d2c2cee6160,DMS,3,3,3,4,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,02f06cb5ef3b261baaeb51d3f1f1b1d557d8684d8109f6c1213f9dea002cd4c7,success,,26.0717,34.294999999999995,False,2.0,406.6439000016544
"Los Angeles, CA",2026-06-12,502e3d95af1661120f1745325a611ff8d7e35928fda86820707c150399a06e5b,DMS2,9,9,9,9,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,21899d788c0debc4f3107c62ae058a9afacaf2e48a73a9f9058c49b234ff5191,success,,212.19729999999998,199.45666666666665,False,2.0,457.92280000750907
"Los Angeles, CA",2026-06-12,55668228eb0e471e4070e681772bbdba8eb19e8e56300daab06cfbb4d8ca792a,DMS2,3,3,3,3,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,c840ae47d37006379bb03b96d970e9e68b804f2be83ec8112e2ec74c599db648,success,,33.792,38.651666666666664,False,2.0,402.0498000027146
"Los Angeles, CA",2026-06-12,5c05359a090ccb7373c23a51b4035ae9a05eb5b8196b11b11f3b767d84c6d54b,DMS,1,1,1,1,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,fa49201680a3b5b5acad296b18265de59bb9646c9209c4161818ec51432a8ed7,success,,0.0,0.0,False,0.0,0.0
"Los Angeles, CA",2026-06-12,62d428b34dcbf25dce74d8058d31d895ee307ede158917da0f4f372965e69637,DMS2,1,1,1,1,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,0557479c982e07a9f7338c0a5a9a8ff775f1c84d0d7a37dd6011028d40f9a7dd,success,,0.0,0.0,False,0.0,0.0
"Los Angeles, CA",2026-06-12,63b6e7f2dddbd77cabfdc6e4f0ea236b00729c7b3fe51911faf7613715a90b42,DMS,5,5,5,6,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,f202a195f64b8c075c7d9376a9bfeb8fbc618ecfc8dc402ece7a4bb0d7243a6c,success,,49.9919,56.75666666666667,False,2.0,410.06179997930303
"Los Angeles, CA",2026-06-12,64e308026530affff6abc4806135327199bfbfc5d83eb0b55a9b717ea303baa2,DMS,1,1,1,1,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,338004022e6b4816112592abf6cb7ddd8751236650cc01564ac55d50ceb2e2fb,success,,0.0,0.0,False,0.0,0.0
"Los Angeles, CA",2026-06-12,65f623d3ba0ac427b8ee637014147c99490a6bbe5d68c9ce24ea78c6c32bd46e,DMS2,1,1,1,1,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,267181f78a03bc3c094529aef6026cda095fe11ac754667b1bc2de78d9edd89b,success,,0.0,0.0,False,0.0,0.0
"Los Angeles, CA",2026-06-12,6e1a910173c983ff3426e513ce775610c1941fe7cdcf35765d9a387dfc18243f,ASC,1,1,1,1,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,0f16f7b4d579660e2fe435a402beb840fb885e6bd5654922e88e6c576bdc1404,success,,0.0,0.0,False,0.0,0.0
"Los Angeles, CA",2026-06-12,70c2fc06366229c3d008078c9c50a70116f8ec96eee8f706cc391a41daf56b4f,DMS,1,1,1,2,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,9185d890ab5e68ca6e73e77c4e0b796d7f9df2f28c5900fb07578c7223b61e65,success,,16.8933,19.428333333333335,False,2.0,396.8657999939751
"Los Angeles, CA",2026-06-12,738090c86aab03fdda8e788798acf472feed36c1b1cf45f63b261f11f8146400,DMS,4,4,4,5,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,2112c1c0b0f52d0e11d8cdffab5547abca8d32dfee894b94f7f288a4a07cb58b,success,,23.1698,32.684999999999995,False,2.0,425.143600004958
"Los Angeles, CA",2026-06-12,775454bfd5c1afadd1b7040d7c0875f2ee01b7af6677f1441a40f9d121117472,DMS,4,4,4,5,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,4599c8e2dc6fc71adcfb29547077b11237d7f3d06190e7e6b563b1363d90162d,success,,57.7727,63.18333333333333,False,2.0,414.70250001293607
"Los Angeles, CA",2026-06-12,77da804b1833de3c7df3e254b1ad4b3510094d51c7dac3c72b62b4160d084a77,DMS2,2,2,2,2,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,7c6287c39d70e0ac1f01675c58a20492c891956ad4f236e0ec4d598cc89df262,success,,37.3341,34.29,False,2.0,411.3993999781087
"Los Angeles, CA",2026-06-12,81572bfa1b7157ed8732cf365e7c3cacd6e1771176ceda3724afa329b8dd6ea7,DMS2,5,5,5,5,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,b65bb07fc2ca34e6a784ef12d1deebc415a9db038a94ca0bb308934ef6f6106c,success,,76.8878,73.38000000000001,False,2.0,412.63240002444945
"Los Angeles, CA",2026-06-12,8f846986e16cd96543b3f9750c1d81753f5f7cd18b1be402d75aa20e3de42cc5,DMS2,2,2,2,2,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,5149d4b6d15e3b07abca0668b433558f0027d2e80c8a8126561b6887a4377436,success,,72.7458,56.37833333333333,False,2.0,423.6275999865029
"Los Angeles, CA",2026-06-12,90a54b4cb8fd2530cd874a12120334aefca509bb28ba5bf4cc723c6282343fa9,DMS,3,3,3,4,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,5b1ae0c19d21b9aff2df7e2d113260f0a73d237676a09b1adfcfb8a8a8e58ace,success,,36.385400000000004,39.32666666666667,False,2.0,418.05780000868253
"Los Angeles, CA",2026-06-12,94c49b9b6209867117e5caa2a0e07ea2a79916f8da8beb9d92ccff64e3357221,DMS,7,7,7,8,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,7ae730cd09d644cf975d84647ba33b9f218a1c9272f2fe11ca78bab807e55033,success,,89.8876,101.66166666666666,False,2.0,434.123000013642
"Los Angeles, CA",2026-06-12,9ebe8dac3116234decf057414262e4430e04297647456a30b7fa797430a79d0a,DMS,2,2,2,3,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,6d7ff82ae58b56c3c4b5c4711a88cec1d68c802a5820c1b6bba990b3b52f0e76,success,,18.7163,22.46333333333333,False,2.0,412.3650999972597
"Los Angeles, CA",2026-06-12,a38dea7c5efb8ac7e3651ca8861fa950027a656b0a9500985975c17b75bd8c97,DMS,4,4,4,5,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,2cef804e2011435bab8b90bf45f4f6f3ba3b2ca597ffd63edf0f6848d314fa3e,success,,39.7699,51.06333333333334,False,2.0,419.96869997819886
"Los Angeles, CA",2026-06-12,ad726cc7b8bf87e9870dbfd97e6220817a312cc3e47da24e6b85501d1b4c2b5e,DMS2,1,1,1,1,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,7b4a14f1cbbd56168534137af48fd9d0cffe0a0a223a1c5c582bf9a975ceff8b,success,,0.0,0.0,False,0.0,0.0
"Los Angeles, CA",2026-06-12,b6b3970a1c6e607ba99600f5212913d53611a20f5d2766fec1f3836d3adfe9ea,DMS2,1,1,1,1,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,704875fa0db387453d1be1a23048da62e1246e94a6940e9411e74ad540ad0933,success,,0.0,0.0,False,0.0,0.0
"Los Angeles, CA",2026-06-12,bdda31013a87c7d04db4c0fe90bb923ad19a71c1f62362832beff1fd6673fbbd,DMS,3,3,3,4,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,c4788fedcbcf9705733250d026fa6605cf14da58595fc5b2eab83b579cebdeb9,success,,36.349599999999995,42.193333333333335,False,2.0,406.9182999955956
"Los Angeles, CA",2026-06-12,c49d57c0c61873c2c9bd31d913185a2ad9d814ac6d1932a5ff40403ea911deb3,DMS2,1,1,1,1,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,4a34fa2832325ccfb8496ae0a9296019ffa37081510253c96860caf59e779398,success,,0.0,0.0,False,0.0,0.0
"Los Angeles, CA",2026-06-12,c7a11cbb9695daebbefe57c8ae3b9dd42a67f35980cb6cd3898b6e1b0f30e7dd,DMS,2,2,2,3,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,3973d7a0fc33118e0c6b0e5b50b7702c8a48d0cba3e2f795bc84404a2a3099c9,success,,33.5889,34.65333333333333,False,2.0,418.4567000193056
"Los Angeles, CA",2026-06-12,cc7a31500b1e24a4bef958b5b1132d7ddd462d9c1e63e866df1434c19afcab13,DMS2,3,3,3,3,False,nearest_neighbor_best_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,028acd186eaae234ec1d3ba65184453788210f53eab8022b0e0ab85301176845,success,,38.7249,49.315000000000005,False,2.0,419.0520000120159
"Los Angeles, CA",2026-06-12,ce4ffc10b131d2c16c3b8d4515b83d25925d1eb081b21dec970009f26b919e42,DMS,4,4,4,5,True,home_fixed_start,last_service_stop_no_home_return,osrm_road_network,los_angeles_ca,driving,2f4c2958d2450127c2a4a6d1c924d0abc16d823521c7cad1631eeab48c2dafb6,success,,24.777099999999997,33.0,False,2.0,415.3214999823831
