POSTAL_CODE,STRATEGIC_CITY_NAME,region_id,region_seq,AREA_NAME,new_region_name,area_type
91345,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91346,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91352,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91353,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91356,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91357,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91360,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91362,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91364,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91367,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91371,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91377,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91381,"Los Angeles, CA - Bucket Sim Draft",9,9,Outside Bucket Sim Draft,Outside Bucket Sim Draft,DMS2_EXCLUSIVE
91383,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91392,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91393,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91394,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91395,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91396,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91401,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91402,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91403,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91404,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91405,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91406,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91407,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91408,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91409,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91410,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91411,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91412,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91413,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91416,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91423,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91426,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91436,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91482,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91495,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91496,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91499,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
91501,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91502,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91503,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91504,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91505,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91506,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91601,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91602,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91603,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91604,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91605,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91606,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91607,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91608,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91609,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91610,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91611,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91612,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91614,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91615,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91616,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91617,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91618,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91701,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
91702,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91706,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91708,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
91709,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
91710,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
91711,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
91714,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91715,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91716,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91722,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91723,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91724,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91729,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
91730,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
91731,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91732,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91733,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91734,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91735,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91737,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
91739,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
91740,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91741,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91743,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
91744,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91745,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91746,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91747,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91748,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91749,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91750,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
91752,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
91754,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91755,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91756,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91758,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
91761,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
91762,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
91763,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
91764,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
91765,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
91766,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
91767,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
91768,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91769,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
91770,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91771,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91772,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91773,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91775,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91776,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91778,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91780,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91784,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
91785,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
91786,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
91788,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91789,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91790,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91791,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91792,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91793,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91801,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91802,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91803,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91804,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91896,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
91899,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
92028,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92223,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92313,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92316,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92318,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92320,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92324,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92325,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92331,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92334,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92335,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92336,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92337,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92346,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92350,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92354,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92357,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92359,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92369,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92373,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92374,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92375,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92376,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92377,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92378,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92382,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92385,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92399,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92401,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92402,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92403,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92404,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92405,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92406,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92407,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92408,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92410,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92411,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92413,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92415,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92418,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92423,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92427,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92501,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92502,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92503,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92504,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92505,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92506,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92507,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92508,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92509,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92513,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92514,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92515,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92516,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92517,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92518,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92519,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92521,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92522,"Los Angeles, CA - Bucket Sim Draft",4,4,D,D,OVERLAP
92530,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92532,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92543,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92544,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92545,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92548,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92551,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92552,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92553,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92554,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92555,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92556,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92557,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92562,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92563,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92567,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92570,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92571,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92582,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92583,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92584,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92585,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92586,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92587,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92590,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92591,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92592,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92595,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92596,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92602,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92603,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92604,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92606,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92607,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92610,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92612,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92614,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92617,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92618,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92620,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92624,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92625,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92626,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92627,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92629,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92630,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92637,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92646,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92647,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92648,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92649,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92651,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92652,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92653,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92655,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92656,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92657,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92660,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92663,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92673,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92675,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92676,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92677,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92679,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92683,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92688,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92690,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92691,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92692,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92694,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92697,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92701,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92703,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92704,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92705,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92706,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92707,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92708,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92780,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92782,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92801,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92802,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92803,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92804,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92805,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92806,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92807,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92808,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92809,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92811,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92812,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92814,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92815,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92816,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92817,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92821,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92822,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92823,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92825,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92831,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
92832,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92833,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92834,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
92835,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
92836,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
92837,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
92838,"Los Angeles, CA - Bucket Sim Draft",8,8,H,H,OVERLAP
92840,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92841,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92843,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92844,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92845,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92846,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92850,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92856,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92857,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92859,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92860,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92861,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92862,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92863,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92864,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92865,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92866,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92867,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92868,"Los Angeles, CA - Bucket Sim Draft",6,6,F,F,OVERLAP
92869,"Los Angeles, CA - Bucket Sim Draft",5,5,E,E,OVERLAP
92870,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92871,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92877,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92878,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92879,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92880,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92881,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92882,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92883,"Los Angeles, CA - Bucket Sim Draft",2,2,B,B,OVERLAP
92885,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92886,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92887,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
92899,"Los Angeles, CA - Bucket Sim Draft",7,7,G,G,OVERLAP
93015,"Los Angeles, CA - Bucket Sim Draft",9,9,Outside Bucket Sim Draft,Outside Bucket Sim Draft,DMS2_EXCLUSIVE
93021,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
93022,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
93023,"Los Angeles, CA - Bucket Sim Draft",9,9,Outside Bucket Sim Draft,Outside Bucket Sim Draft,DMS2_EXCLUSIVE
93060,"Los Angeles, CA - Bucket Sim Draft",9,9,Outside Bucket Sim Draft,Outside Bucket Sim Draft,DMS2_EXCLUSIVE
93063,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
93064,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
93065,"Los Angeles, CA - Bucket Sim Draft",1,1,A,A,OVERLAP
